"Data file recorded 2024/9/27  15:35:13"
" time  hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15"
# Endonasal Branch 7/17/24 from main()
# LED0 initialized PA5
# led_init: success. Wait for LED blink
# Starting print thread
# printq access blocked by other thread. msg = # printq test message- hello from main.c 
# Clock cycles per second 96000000
 # End DAC init. Using PA4. DAC_MAX=4095 and DAC channel 1
# End ADC init PB0 PB1 PC0 PC1 PC2 PC3 PC4 PC5
# End PWM init. TIM1 PA8 PA9 PA10 PA11, TIM4 PB6 PB7 PB8 PB9, PWM13 PA6, PWM14 PA7
# End GP Output init. PA12 PC13
# End HX711 init TIM2 Ch4 PB2 as PD_SCK and PB5 as DOUT input
# End qdec inputs init. TIM3 PC6 PC7, TIM5 PA0 PA1 (32 bit)
# Starting heartbeat thread
# Starting uart input thread
# Starting hx711 thread
# Starting control thread
# Starting print_state thread
# Starting uart input thread: at tick 0.333432 
 # Starting print_state thread: at tick 32232598 (5000 ms PRNWAIT)
 #      t=,    hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15  
 # uart_input_thread count 1396 time 76.221428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1397 time 76.254623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1398 time 76.286629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1399 time 76.319923 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1400 time 76.354149 :
 # cmd=PFRQ1 value=-3000, 
   76.3649,        0,     0,     0, 1046,  1366,  1138,  1078,  1112,  1134,  1149,  1096
 # uart_input_thread count 1401 time 76.385124 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1402 time 76.418228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1403 time 76.449127 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1404 time 76.485527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1405 time 76.519730 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1406 time 76.553932 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1407 time 76.591431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1408 time 76.619026 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1409 time 76.654327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1410 time 76.691826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1411 time 76.718330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1412 time 76.751427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1413 time 76.783630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1414 time 76.817833 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1415 time 76.850929 :
 # cmd=PFRQ1 value=-3000, 
   77.3651,        0,     0,     0,  956,   875,  1050,  1026,  1068,  1120,  1122,  1106
 # uart_input_thread count 1416 time 77.515030 :
 # cmd=PFRQ1 value=-3000, 
   78.3653,        0,     0,     0,  989,   997,  1054,  1036,  1073,  1108,  1117,  1110
 # uart_input_thread count 1417 time 78.419327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1418 time 78.520729 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1419 time 78.549431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1420 time 78.584732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1421 time 78.620026 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1422 time 78.650925 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1423 time 78.684029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1424 time 78.717133 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1425 time 78.751328 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1426 time 78.784424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1427 time 78.816429 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1428 time 78.851730 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1429 time 78.880424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1430 time 78.917923 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1431 time 78.949928 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1432 time 78.984238 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1433 time 79.016228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1434 time 79.049438 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1435 time 79.082657 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1436 time 79.116928 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1437 time 79.148949 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1438 time 79.184326 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1439 time 79.215256 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1440 time 79.248428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1441 time 79.284828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1442 time 79.312424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1443 time 79.344429 :
 # cmd=PFRQ1 value=-3000, 
   79.3655,        0,     0,     0,  974,   872,  1054,  1037,  1094,  1134,  1118,  1110
 # uart_input_thread count 1444 time 79.379929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1445 time 79.413033 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1446 time 79.445023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1447 time 79.480324 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1448 time 79.512428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1449 time 79.546623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1450 time 79.577629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1451 time 79.612930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1452 time 79.643929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1453 time 79.680328 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1454 time 79.880623 :
 # cmd=PFRQ1 value=-3000, 
   80.3656,        0,     0,     0, 1024,  1013,  1092,  1056,  1104,  1150,  1159,  1127
 # uart_input_thread count 1455 time 80.382324 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1456 time 80.411026 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1457 time 80.445229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1458 time 80.482727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1459 time 80.509224 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1460 time 80.544525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1461 time 80.583122 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1462 time 80.648125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1463 time 80.720825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1464 time 80.844131 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1465 time 80.879433 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1466 time 80.910332 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1467 time 80.944527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1468 time 80.976524 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1469 time 81.011826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1470 time 81.044930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1471 time 81.116531 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1472 time 81.144127 :
 # cmd=PFRQ1 value=-3000, 
   81.3657,        0,     0,     0, 1041,  1144,  1141,  1090,  1127,  1152,  1131,  1135
 # uart_input_thread count 1473 time 81.479736 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1474 time 81.511826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1475 time 81.551529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1476 time 81.576927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1477 time 81.612251 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1478 time 81.644531 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1479 time 81.680931 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1480 time 81.716225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1481 time 81.746025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1482 time 81.774727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1483 time 81.811150 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1484 time 81.848732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1485 time 81.875229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1486 time 81.909431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1487 time 81.943626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1488 time 81.976830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1489 time 82.041832 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1490 time 82.079330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1491 time 82.110435 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1492 time 82.144623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1493 time 82.177719 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1494 time 82.209724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1495 time 82.243927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1496 time 82.278130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1497 time 82.312325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1498 time 82.343224 :
 # cmd=PFRQ1 value=-3000, 
   82.3658,        0,     0,     0, 1032,  1044,  1066,  1026,  1072,  1110,  1136,  1139
 # uart_input_thread count 1499 time 82.376328 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1500 time 82.409431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1501 time 82.443626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1502 time 82.476730 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1503 time 82.507629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1504 time 82.542931 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1505 time 82.574928 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1506 time 82.610229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1507 time 82.644630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1508 time 82.677727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1509 time 82.711929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1510 time 82.744026 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1511 time 82.778229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1512 time 82.814629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1513 time 82.846626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1514 time 82.880829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1515 time 82.916122 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1516 time 82.945923 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1517 time 82.976830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1518 time 83.013229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1519 time 83.045227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1520 time 83.078430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1521 time 83.112717 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1522 time 83.145828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1523 time 83.180023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1524 time 83.212029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1525 time 83.247330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1526 time 83.278229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1527 time 83.311325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1528 time 83.345528 :
 # cmd=PFRQ1 value=-3000, 
   83.3672,        0,     0,     0, 1063,   843,  1084,  1093,  1131,  1168,  1126,  1124
 # uart_input_thread count 1529 time 83.380829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1530 time 83.412819 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1531 time 83.449219 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1532 time 83.479027 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1533 time 83.512123 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1534 time 83.545227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1535 time 83.581627 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1536 time 83.612526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1537 time 83.645630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1538 time 83.679825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1539 time 83.714027 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1540 time 83.750427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1541 time 83.778030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1542 time 83.811325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1543 time 83.845528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1544 time 84.012825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1545 time 84.044823 :
 # cmd=PFRQ1 value=-3000, 
   84.3674,        0,     0,     0, 1080,   917,  1112,  1118,  1138,  1165,  1125,  1113
 # uart_input_thread count 1546 time 84.446823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1547 time 84.478828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1548 time 84.513031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1549 time 84.546127 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1550 time 84.611130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1551 time 84.645325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1552 time 84.680626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1553 time 84.724731 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1554 time 85.010834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1555 time 85.043930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1556 time 85.078125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1557 time 85.111229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1558 time 85.145424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1559 time 85.177429 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1560 time 85.211731 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1561 time 85.251427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1562 time 85.273529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1563 time 85.309929 :
 # cmd=PFRQ1 value=-3000, 
   85.3678,        0,     0,     0, 1101,   928,  1104,  1144,  1153,  1129,  1094,  1092
 # uart_input_thread count 1564 time 85.411224 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1565 time 85.443230 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1566 time 85.477432 :
 # cmd=PFRQ1 value=-3000, 
   86.3679,        0,     0,     0, 1100,  1077,  1092,  1107,  1114,  1134,  1116,  1106
 # uart_input_thread count 1567 time 86.444023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1568 time 86.476028 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1569 time 86.510231 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1570 time 86.543327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1571 time 86.577522 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1572 time 86.607330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1573 time 86.676727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1574 time 86.842926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1575 time 86.873833 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1576 time 86.977325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1577 time 87.009422 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1578 time 87.043625 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1579 time 87.075729 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1580 time 87.108826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1581 time 87.144119 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1582 time 87.176132 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1583 time 87.209229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1584 time 87.243423 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1585 time 87.278725 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1586 time 87.308525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1587 time 87.342834 :
 # cmd=PFRQ1 value=-3000, 
   87.3681,        0,     0,     0, 1140,   970,  1115,  1164,  1140,  1162,  1109,  1118
 # uart_input_thread count 1588 time 87.377022 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1589 time 87.407928 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1590 time 87.441032 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1591 time 87.708527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1592 time 87.744926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1593 time 87.775833 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1594 time 87.808922 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1595 time 87.876129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1596 time 87.909233 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1597 time 87.940125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1598 time 87.972130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1599 time 88.003029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1600 time 88.041626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1601 time 88.073631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1602 time 88.107826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1603 time 88.142029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1604 time 88.175125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1605 time 88.208221 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1606 time 88.240227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1607 time 88.278824 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1608 time 88.308632 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1609 time 88.339531 :
 # cmd=PFRQ1 value=-3000, 
   88.3682,        0,     0,     0, 1156,   963,  1108,  1166,  1152,  1139,  1131,  1133
 # uart_input_thread count 1610 time 88.373833 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1611 time 88.406929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1612 time 88.442230 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1613 time 88.475319 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1614 time 88.511726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1615 time 88.774834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1616 time 88.807930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1617 time 88.842133 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1618 time 88.875221 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1619 time 88.907227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1620 time 88.940331 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1621 time 88.974525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1622 time 89.005432 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1623 time 89.040733 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1624 time 89.076027 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1625 time 89.108025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1626 time 89.145523 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1627 time 89.240227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1628 time 89.277725 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1629 time 89.306427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1630 time 89.337326 :
 # cmd=PFRQ1 value=-3000, 
   89.3684,        0,     0,     0, 1174,  1133,  1176,  1174,  1155,  1138,  1160,  1117
 # uart_input_thread count 1631 time 89.370430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1632 time 89.407623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1633 time 89.436333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1634 time 89.476028 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1635 time 89.503624 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1636 time 89.540024 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1637 time 89.572029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1638 time 89.609528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1639 time 89.640427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1640 time 89.672424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1641 time 89.703331 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1642 time 89.737526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1643 time 89.771828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1644 time 89.803833 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1645 time 89.861130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1646 time 89.911827 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1647 time 89.937225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1648 time 89.973633 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1649 time 90.004532 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1650 time 90.048630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1651 time 90.070732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1652 time 90.112633 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1653 time 90.140221 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1654 time 90.170052 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1655 time 90.204330 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1656 time 90.241821 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1657 time 90.270531 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1658 time 90.312424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1659 time 90.338936 :
 # cmd=PFRQ1 value=-3000, 
   90.3731,        0,     0,     0, 1064,  1082,  1088,  1092,  1133,  1159,  1135,  1151
 # uart_input_thread count 1660 time 90.374329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1661 time 90.401932 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1662 time 90.442734 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 1663 time 90.472519 :
 # cmd=PFRQ1 value=-3000, 
